1.45, 0.667975
1.45408, 0.669662
1.45816, 0.671289
1.46224, 0.672795
1.46633, 0.674125
1.47041, 0.675239
1.47449, 0.676115
1.47857, 0.676749
1.48265, 0.677153
1.48673, 0.677354
1.49082, 0.677392
1.4949, 0.677311
1.49898, 0.677157
1.50306, 0.676972
1.50714, 0.676792
1.51122, 0.676642
1.51531, 0.676537
1.51939, 0.676478
1.52347, 0.676459
1.52755, 0.676465
1.53163, 0.676478
1.53571, 0.676476
1.5398, 0.676441
1.54388, 0.676356
1.54796, 0.676213
1.55204, 0.676011
1.55612, 0.675752
1.5602, 0.675449
1.56429, 0.675116
1.56837, 0.674773
1.57245, 0.674436
1.57653, 0.674123
1.58061, 0.673846
1.58469, 0.673612
1.58878, 0.673423
1.59286, 0.673273
1.59694, 0.673151
1.60102, 0.673039
1.6051, 0.672918
1.60918, 0.672765
1.61327, 0.672558
1.61735, 0.672276
1.62143, 0.671901
1.62551, 0.67142
1.62959, 0.670826
1.63367, 0.670113
1.63776, 0.669285
1.64184, 0.668346
1.64592, 0.667305
1.65, 0.666172


