500, 0.69116
501.001, 0.690444
502.001, 0.68997
503.002, 0.689298
504.003, 0.688657
505.003, 0.688089
506.004, 0.687285
507.005, 0.68676
508.005, 0.685893
509.006, 0.685295
510.007, 0.684474
511.007, 0.683718
512.008, 0.68299
513.009, 0.682068
514.009, 0.681405
515.01, 0.680369
516.011, 0.6797
517.011, 0.678626
518.012, 0.677874
519.013, 0.676827
520.013, 0.67594
521.014, 0.674951
522.015, 0.673911
523.015, 0.672981
524.016, 0.671795
525.017, 0.670903
526.017, 0.669593
527.018, 0.66871
528.019, 0.667302
529.019, 0.666396
530.02, 0.664913
531.021, 0.663961
532.021, 0.662417
533.022, 0.661402
534.023, 0.659804
535.023, 0.658718
536.024, 0.657062
537.025, 0.655905
538.025, 0.654184
539.026, 0.65296
540.027, 0.65116
541.027, 0.64988
542.028, 0.647985
543.029, 0.646665
544.029, 0.644654
545.03, 0.643316
546.031, 0.64117
547.031, 0.639842
548.032, 0.637545
549.033, 0.636264
550.033, 0.633812
551.034, 0.632625
552.035, 0.630045
553.035, 0.629018
554.036, 0.626411
555.037, 0.625657
556.037, 0.623309
557.038, 0.6231
558.039, 0.62197
559.039, 0.623513
560.04, 0.631218
561.041, 0.625914
562.041, 0.618639
563.042, 0.612059
564.043, 0.602133
565.043, 0.599704
566.044, 0.596359
567.045, 0.587506
568.045, 0.58307
569.046, 0.578697
570.047, 0.577078
571.047, 0.571902
572.048, 0.566091
573.049, 0.562141
574.049, 0.557378
575.05, 0.556031
576.051, 0.549504
577.051, 0.545793
578.052, 0.537753
579.053, 0.531776
580.053, 0.52271
581.054, 0.496003
582.055, 0.481136
583.055, 0.461793
584.056, 0.428424
585.057, 0.402844
586.057, 0.388171
587.058, 0.382293
588.059, 0.372808
589.059, 0.367141
590.06, 0.363693
591.061, 0.355999
592.061, 0.354218
593.062, 0.350131
594.063, 0.345388
595.063, 0.343971
596.064, 0.340203
597.065, 0.337894
598.065, 0.335704
599.066, 0.332987
600.067, 0.331254
601.067, 0.329036
602.068, 0.327236
603.069, 0.325594
604.069, 0.324018
605.07, 0.322545
606.071, 0.321054
607.071, 0.319761
608.072, 0.318394
609.073, 0.317295
610.073, 0.316194
611.074, 0.315231
612.075, 0.314432
613.075, 0.313492
614.076, 0.3129
615.077, 0.312228
616.077, 0.311663
617.078, 0.311375
618.079, 0.31086
619.079, 0.310711
620.08, 0.310589
621.081, 0.310433
622.081, 0.310734
623.082, 0.310843
624.083, 0.311181
625.083, 0.311781
626.084, 0.312138
627.085, 0.312921
628.085, 0.313715
629.086, 0.314433
630.087, 0.31563
631.087, 0.316651
632.088, 0.317819
633.089, 0.319349
634.089, 0.320617
635.09, 0.322205
636.091, 0.323965
637.091, 0.325493
638.092, 0.327438
639.093, 0.329374
640.093, 0.331182
641.094, 0.333419
642.095, 0.335509
643.095, 0.337589
644.096, 0.340048
645.097, 0.342273
646.097, 0.34459
647.098, 0.347204
648.099, 0.349546
649.099, 0.352053
650.1, 0.354775
651.101, 0.357218
652.101, 0.359873
653.102, 0.36267
654.103, 0.365197
655.103, 0.367956
656.104, 0.370804
657.105, 0.373392
658.105, 0.376217
659.106, 0.379093
660.107, 0.38172
661.107, 0.384576
662.108, 0.387465
663.109, 0.390109
664.109, 0.392968
665.11, 0.395858
666.111, 0.398505
667.111, 0.401343
668.112, 0.404226
669.113, 0.406863
670.113, 0.409661
671.114, 0.412529
672.115, 0.415149
673.115, 0.41789
674.116, 0.420733
675.117, 0.423334
676.117, 0.426005
677.118, 0.428812
678.119, 0.431394
679.119, 0.433984
680.12, 0.436743
681.121, 0.439311
682.121, 0.441817
683.122, 0.444509
684.123, 0.447067
685.123, 0.449495
686.124, 0.452101
687.125, 0.45465
688.125, 0.457015
689.126, 0.459516
690.127, 0.462048
691.127, 0.464373
692.128, 0.466759
693.129, 0.469254
694.129, 0.471563
695.13, 0.473837
696.131, 0.476264
697.131, 0.478576
698.132, 0.480759
699.133, 0.483085
700.133, 0.485398
701.134, 0.487529
702.135, 0.489731
703.135, 0.492021
704.136, 0.494143
705.137, 0.496224
706.137, 0.498446
707.138, 0.500584
708.139, 0.502581
709.139, 0.50469
710.14, 0.506833
711.141, 0.508805
712.141, 0.510783
